ABV_CUSTOMER_ID,SEGMENT_NAME,SEGMENT_VALUE,IREP_EMAIL_OPEN,NPP_TRANSACTION_TOUCHPOINTS,ISA_CALL_COUNT
344634,ONCOLOGY CLL DECILE GROUP,High,1,27,9
355426,ONCOLOGY CLL DECILE GROUP,High,5,375,15
344963,ONCOLOGY CLL DECILE GROUP,High,6,116,13
345010,ONCOLOGY CLL DECILE GROUP,High,6,131,5
357767,ONCOLOGY CLL DECILE GROUP,High,6,212,7
358043,ONCOLOGY CLL DECILE GROUP,High,4,0,0
358188,ONCOLOGY CLL DECILE GROUP,High,2,48,0
358908,ONCOLOGY CLL DECILE GROUP,High,1,57,0
360062,ONCOLOGY CLL DECILE GROUP,High,7,243,9
361443,ONCOLOGY CLL DECILE GROUP,High,61,1348,8
361498,ONCOLOGY CLL DECILE GROUP,High,0,15,10
361757,ONCOLOGY CLL DECILE GROUP,High,1,28,0
361815,ONCOLOGY CLL DECILE GROUP,High,3,33,6
364816,ONCOLOGY CLL DECILE GROUP,High,2,143,1
362453,ONCOLOGY CLL DECILE GROUP,High,0,0,1
362665,ONCOLOGY CLL DECILE GROUP,High,2,0,9
365570,ONCOLOGY CLL DECILE GROUP,High,0,0,1
362873,ONCOLOGY CLL DECILE GROUP,High,0,282,17
363371,ONCOLOGY CLL DECILE GROUP,High,6,118,12
363409,ONCOLOGY CLL DECILE GROUP,High,3,690,1
378033,ONCOLOGY CLL DECILE GROUP,High,6,364,7
378212,ONCOLOGY CLL DECILE GROUP,High,16,17,18
378811,ONCOLOGY CLL DECILE GROUP,High,4,123,15
378893,ONCOLOGY CLL DECILE GROUP,High,4,68,3
380272,ONCOLOGY CLL DECILE GROUP,High,2,59,12
373290,ONCOLOGY CLL DECILE GROUP,High,23,370,11
381501,ONCOLOGY CLL DECILE GROUP,High,0,24,6
381521,ONCOLOGY CLL DECILE GROUP,High,0,42,6
381907,ONCOLOGY CLL DECILE GROUP,High,2,98,2
381917,ONCOLOGY CLL DECILE GROUP,High,3,42,14
382746,ONCOLOGY CLL DECILE GROUP,High,1,33,9
382864,ONCOLOGY CLL DECILE GROUP,High,2,73,5
375906,ONCOLOGY CLL DECILE GROUP,High,15,43,4
383744,ONCOLOGY CLL DECILE GROUP,High,14,14,5
377191,ONCOLOGY CLL DECILE GROUP,High,0,108,1
377276,ONCOLOGY CLL DECILE GROUP,High,0,123,0
384569,ONCOLOGY CLL DECILE GROUP,High,11,3,0
377621,ONCOLOGY CLL DECILE GROUP,High,1,750,1
390320,ONCOLOGY CLL DECILE GROUP,High,20,71,20
390870,ONCOLOGY CLL DECILE GROUP,High,8,305,11
390959,ONCOLOGY CLL DECILE GROUP,High,15,430,7
394282,ONCOLOGY CLL DECILE GROUP,High,1,142,0
394718,ONCOLOGY CLL DECILE GROUP,High,3,550,10
392947,ONCOLOGY CLL DECILE GROUP,High,10,48,6
394802,ONCOLOGY CLL DECILE GROUP,High,1,337,19
393737,ONCOLOGY CLL DECILE GROUP,High,2,40,5
396015,ONCOLOGY CLL DECILE GROUP,High,0,4,4
405435,ONCOLOGY CLL DECILE GROUP,High,1,239,4
405968,ONCOLOGY CLL DECILE GROUP,High,0,88,9
406554,ONCOLOGY CLL DECILE GROUP,High,3,60,14
408445,ONCOLOGY CLL DECILE GROUP,High,0,274,12
398932,ONCOLOGY CLL DECILE GROUP,High,0,165,5
399055,ONCOLOGY CLL DECILE GROUP,High,7,425,11
409158,ONCOLOGY CLL DECILE GROUP,High,0,961,7
410721,ONCOLOGY CLL DECILE GROUP,High,0,102,8
411695,ONCOLOGY CLL DECILE GROUP,High,18,0,9
411758,ONCOLOGY CLL DECILE GROUP,High,1,85,6
401468,ONCOLOGY CLL DECILE GROUP,High,4,227,1
412135,ONCOLOGY CLL DECILE GROUP,High,6,281,10
412928,ONCOLOGY CLL DECILE GROUP,High,4,95,1
403320,ONCOLOGY CLL DECILE GROUP,High,0,156,5
413373,ONCOLOGY CLL DECILE GROUP,High,1,23,6
404927,ONCOLOGY CLL DECILE GROUP,High,85,6,10
414550,ONCOLOGY CLL DECILE GROUP,High,0,27,0
416132,ONCOLOGY CLL DECILE GROUP,High,9,37,7
422698,ONCOLOGY CLL DECILE GROUP,High,2,44,4
417364,ONCOLOGY CLL DECILE GROUP,High,0,66,0
417747,ONCOLOGY CLL DECILE GROUP,High,15,99,2
420390,ONCOLOGY CLL DECILE GROUP,High,1,46,4
423350,ONCOLOGY CLL DECILE GROUP,High,3,2103,1
420448,ONCOLOGY CLL DECILE GROUP,High,7,0,5
423667,ONCOLOGY CLL DECILE GROUP,High,8,213,8
423687,ONCOLOGY CLL DECILE GROUP,High,0,11,10
428253,ONCOLOGY CLL DECILE GROUP,High,2,45,0
423905,ONCOLOGY CLL DECILE GROUP,High,0,135,8
428488,ONCOLOGY CLL DECILE GROUP,High,1,0,0
424487,ONCOLOGY CLL DECILE GROUP,High,5,109,9
429410,ONCOLOGY CLL DECILE GROUP,High,0,0,1
424843,ONCOLOGY CLL DECILE GROUP,High,1,166,6
429925,ONCOLOGY CLL DECILE GROUP,High,0,16,0
425401,ONCOLOGY CLL DECILE GROUP,High,1,86,5
426255,ONCOLOGY CLL DECILE GROUP,High,10,99,21
426256,ONCOLOGY CLL DECILE GROUP,High,18,70,12
435874,ONCOLOGY CLL DECILE GROUP,High,9,831,64
436335,ONCOLOGY CLL DECILE GROUP,High,0,206,1
436646,ONCOLOGY CLL DECILE GROUP,High,3,154,9
436995,ONCOLOGY CLL DECILE GROUP,High,0,476,7
438960,ONCOLOGY CLL DECILE GROUP,High,7,39,3
427098,ONCOLOGY CLL DECILE GROUP,High,0,8,3
446106,ONCOLOGY CLL DECILE GROUP,High,14,216,13
443361,ONCOLOGY CLL DECILE GROUP,High,4,14,9
448303,ONCOLOGY CLL DECILE GROUP,High,0,125,11
445209,ONCOLOGY CLL DECILE GROUP,High,6,4,3
449142,ONCOLOGY CLL DECILE GROUP,High,6,92,0
445378,ONCOLOGY CLL DECILE GROUP,High,0,178,15
464460,ONCOLOGY CLL DECILE GROUP,High,0,1,1
465284,ONCOLOGY CLL DECILE GROUP,High,3,1,5
466018,ONCOLOGY CLL DECILE GROUP,High,7,41,13
451343,ONCOLOGY CLL DECILE GROUP,High,0,0,0
451547,ONCOLOGY CLL DECILE GROUP,High,0,113,10
469018,ONCOLOGY CLL DECILE GROUP,High,0,339,3
470835,ONCOLOGY CLL DECILE GROUP,High,6,62,6
470883,ONCOLOGY CLL DECILE GROUP,High,1,0,12
471910,ONCOLOGY CLL DECILE GROUP,High,11,122,1
472008,ONCOLOGY CLL DECILE GROUP,High,2,362,4
473349,ONCOLOGY CLL DECILE GROUP,High,0,189,2
474266,ONCOLOGY CLL DECILE GROUP,High,2,14,1
453853,ONCOLOGY CLL DECILE GROUP,High,3,385,1
475827,ONCOLOGY CLL DECILE GROUP,High,0,10,7
475828,ONCOLOGY CLL DECILE GROUP,High,8,439,7
476186,ONCOLOGY CLL DECILE GROUP,High,2,213,3
476282,ONCOLOGY CLL DECILE GROUP,High,1,473,18
476843,ONCOLOGY CLL DECILE GROUP,High,2,79,10
481377,ONCOLOGY CLL DECILE GROUP,High,44,383,17
477982,ONCOLOGY CLL DECILE GROUP,High,4,562,14
478067,ONCOLOGY CLL DECILE GROUP,High,13,166,12
478169,ONCOLOGY CLL DECILE GROUP,High,5,0,6
479585,ONCOLOGY CLL DECILE GROUP,High,3,279,6
480466,ONCOLOGY CLL DECILE GROUP,High,17,16,2
481305,ONCOLOGY CLL DECILE GROUP,High,13,189,12
491816,ONCOLOGY CLL DECILE GROUP,High,0,125,2
482281,ONCOLOGY CLL DECILE GROUP,High,2,33,10
494085,ONCOLOGY CLL DECILE GROUP,High,0,104,10
494673,ONCOLOGY CLL DECILE GROUP,High,2,0,1
495054,ONCOLOGY CLL DECILE GROUP,High,0,84,6
484083,ONCOLOGY CLL DECILE GROUP,High,10,166,18
503526,ONCOLOGY CLL DECILE GROUP,High,1,24,1
504112,ONCOLOGY CLL DECILE GROUP,High,22,487,11
505875,ONCOLOGY CLL DECILE GROUP,High,52,6,19
485976,ONCOLOGY CLL DECILE GROUP,High,0,0,2
486122,ONCOLOGY CLL DECILE GROUP,High,12,11,0
508299,ONCOLOGY CLL DECILE GROUP,High,7,220,7
514266,ONCOLOGY CLL DECILE GROUP,High,0,264,1
514351,ONCOLOGY CLL DECILE GROUP,High,0,0,0
514501,ONCOLOGY CLL DECILE GROUP,High,12,0,16
519154,ONCOLOGY CLL DECILE GROUP,High,11,12,1
519159,ONCOLOGY CLL DECILE GROUP,High,4,52,2
517432,ONCOLOGY CLL DECILE GROUP,High,2,214,16
524866,ONCOLOGY CLL DECILE GROUP,High,7,72,9
524877,ONCOLOGY CLL DECILE GROUP,High,14,557,2
524955,ONCOLOGY CLL DECILE GROUP,High,0,94,8
524960,ONCOLOGY CLL DECILE GROUP,High,7,329,11
521116,ONCOLOGY CLL DECILE GROUP,High,4,0,6
524986,ONCOLOGY CLL DECILE GROUP,High,0,52,0
525071,ONCOLOGY CLL DECILE GROUP,High,4,131,4
525105,ONCOLOGY CLL DECILE GROUP,High,4,469,14
525124,ONCOLOGY CLL DECILE GROUP,High,0,251,0
525177,ONCOLOGY CLL DECILE GROUP,High,47,475,16
525217,ONCOLOGY CLL DECILE GROUP,High,3,0,4
525245,ONCOLOGY CLL DECILE GROUP,High,3,210,5
525253,ONCOLOGY CLL DECILE GROUP,High,27,0,12
525254,ONCOLOGY CLL DECILE GROUP,High,6,391,6
524239,ONCOLOGY CLL DECILE GROUP,High,0,0,14
525290,ONCOLOGY CLL DECILE GROUP,High,0,428,3
525310,ONCOLOGY CLL DECILE GROUP,High,7,871,17
524388,ONCOLOGY CLL DECILE GROUP,High,26,694,5
524404,ONCOLOGY CLL DECILE GROUP,High,20,602,9
525358,ONCOLOGY CLL DECILE GROUP,High,0,0,0
524412,ONCOLOGY CLL DECILE GROUP,High,0,203,18
525402,ONCOLOGY CLL DECILE GROUP,High,2,8,7
525604,ONCOLOGY CLL DECILE GROUP,High,0,118,0
524665,ONCOLOGY CLL DECILE GROUP,High,15,90,1
525670,ONCOLOGY CLL DECILE GROUP,High,2,188,14
525673,ONCOLOGY CLL DECILE GROUP,High,23,64,11
524703,ONCOLOGY CLL DECILE GROUP,High,36,107,11
525821,ONCOLOGY CLL DECILE GROUP,High,34,621,6
525824,ONCOLOGY CLL DECILE GROUP,High,2,327,2
525837,ONCOLOGY CLL DECILE GROUP,High,1,0,1
525855,ONCOLOGY CLL DECILE GROUP,High,37,125,42
525909,ONCOLOGY CLL DECILE GROUP,High,2,0,2
525913,ONCOLOGY CLL DECILE GROUP,High,1,518,2
526042,ONCOLOGY CLL DECILE GROUP,High,21,0,9
525981,ONCOLOGY CLL DECILE GROUP,High,0,1,1
526067,ONCOLOGY CLL DECILE GROUP,High,0,52,21
526825,ONCOLOGY CLL DECILE GROUP,High,35,5,12
526106,ONCOLOGY CLL DECILE GROUP,High,3,124,4
526120,ONCOLOGY CLL DECILE GROUP,High,26,105,15
527297,ONCOLOGY CLL DECILE GROUP,High,1,0,4
527326,ONCOLOGY CLL DECILE GROUP,High,0,193,1
527491,ONCOLOGY CLL DECILE GROUP,High,24,74,5
527493,ONCOLOGY CLL DECILE GROUP,High,0,316,24
526207,ONCOLOGY CLL DECILE GROUP,High,0,0,0
527668,ONCOLOGY CLL DECILE GROUP,High,0,151,11
526219,ONCOLOGY CLL DECILE GROUP,High,0,0,1
527712,ONCOLOGY CLL DECILE GROUP,High,1,219,10
526241,ONCOLOGY CLL DECILE GROUP,High,2,0,10
527727,ONCOLOGY CLL DECILE GROUP,High,59,187,4
527767,ONCOLOGY CLL DECILE GROUP,High,10,1331,11
527782,ONCOLOGY CLL DECILE GROUP,High,1,43,13
526297,ONCOLOGY CLL DECILE GROUP,High,19,30,6
527787,ONCOLOGY CLL DECILE GROUP,High,0,0,2
527892,ONCOLOGY CLL DECILE GROUP,High,1,31,2
526401,ONCOLOGY CLL DECILE GROUP,High,1,446,12
526415,ONCOLOGY CLL DECILE GROUP,High,1,337,8
526511,ONCOLOGY CLL DECILE GROUP,High,0,99,0
526587,ONCOLOGY CLL DECILE GROUP,High,5,71,17
527981,ONCOLOGY CLL DECILE GROUP,High,0,15,14
526612,ONCOLOGY CLL DECILE GROUP,High,9,264,16
528036,ONCOLOGY CLL DECILE GROUP,High,17,45,22
526638,ONCOLOGY CLL DECILE GROUP,High,6,12,1
528300,ONCOLOGY CLL DECILE GROUP,High,11,42,8
526687,ONCOLOGY CLL DECILE GROUP,High,1,0,9
528347,ONCOLOGY CLL DECILE GROUP,High,0,545,4
528441,ONCOLOGY CLL DECILE GROUP,High,0,189,3
528580,ONCOLOGY CLL DECILE GROUP,High,0,0,6
528598,ONCOLOGY CLL DECILE GROUP,High,3,370,1
528785,ONCOLOGY CLL DECILE GROUP,High,45,83,7
528805,ONCOLOGY CLL DECILE GROUP,High,0,103,1
528726,ONCOLOGY CLL DECILE GROUP,High,0,31,5
529631,ONCOLOGY CLL DECILE GROUP,High,0,103,7
528870,ONCOLOGY CLL DECILE GROUP,High,0,0,1
529692,ONCOLOGY CLL DECILE GROUP,High,0,14,2
529765,ONCOLOGY CLL DECILE GROUP,High,2,10,14
528873,ONCOLOGY CLL DECILE GROUP,High,0,486,0
529781,ONCOLOGY CLL DECILE GROUP,High,7,270,3
529800,ONCOLOGY CLL DECILE GROUP,High,0,11,6
528918,ONCOLOGY CLL DECILE GROUP,High,10,54,5
529968,ONCOLOGY CLL DECILE GROUP,High,2,132,12
529003,ONCOLOGY CLL DECILE GROUP,High,0,59,10
530043,ONCOLOGY CLL DECILE GROUP,High,16,230,9
530168,ONCOLOGY CLL DECILE GROUP,High,1,121,24
530191,ONCOLOGY CLL DECILE GROUP,High,0,101,9
529052,ONCOLOGY CLL DECILE GROUP,High,11,290,19
530264,ONCOLOGY CLL DECILE GROUP,High,6,527,0
530289,ONCOLOGY CLL DECILE GROUP,High,9,245,7
530291,ONCOLOGY CLL DECILE GROUP,High,0,89,6
530314,ONCOLOGY CLL DECILE GROUP,High,19,210,10
530377,ONCOLOGY CLL DECILE GROUP,High,6,0,11
529145,ONCOLOGY CLL DECILE GROUP,High,12,334,6
530462,ONCOLOGY CLL DECILE GROUP,High,6,473,5
530524,ONCOLOGY CLL DECILE GROUP,High,13,87,10
529219,ONCOLOGY CLL DECILE GROUP,High,0,0,2
529386,ONCOLOGY CLL DECILE GROUP,High,5,168,13
530681,ONCOLOGY CLL DECILE GROUP,High,6,388,3
529400,ONCOLOGY CLL DECILE GROUP,High,0,129,7
530692,ONCOLOGY CLL DECILE GROUP,High,0,0,0
530731,ONCOLOGY CLL DECILE GROUP,High,0,0,1
530745,ONCOLOGY CLL DECILE GROUP,High,6,268,9
529524,ONCOLOGY CLL DECILE GROUP,High,27,119,7
529600,ONCOLOGY CLL DECILE GROUP,High,2,17,8
530899,ONCOLOGY CLL DECILE GROUP,High,69,1457,5
529606,ONCOLOGY CLL DECILE GROUP,High,6,422,25
530931,ONCOLOGY CLL DECILE GROUP,High,0,25,1
531035,ONCOLOGY CLL DECILE GROUP,High,1,18,3
531105,ONCOLOGY CLL DECILE GROUP,High,3,143,3
531270,ONCOLOGY CLL DECILE GROUP,High,2,68,1
531297,ONCOLOGY CLL DECILE GROUP,High,3,280,2
531643,ONCOLOGY CLL DECILE GROUP,High,0,59,8
531421,ONCOLOGY CLL DECILE GROUP,High,2,68,3
531536,ONCOLOGY CLL DECILE GROUP,High,0,75,11
531738,ONCOLOGY CLL DECILE GROUP,High,0,10,6
531540,ONCOLOGY CLL DECILE GROUP,High,0,180,1
531616,ONCOLOGY CLL DECILE GROUP,High,0,179,0
531623,ONCOLOGY CLL DECILE GROUP,High,4,460,6
531814,ONCOLOGY CLL DECILE GROUP,High,0,0,4
531821,ONCOLOGY CLL DECILE GROUP,High,0,0,2
531911,ONCOLOGY CLL DECILE GROUP,High,12,6,17
531930,ONCOLOGY CLL DECILE GROUP,High,9,288,3
532697,ONCOLOGY CLL DECILE GROUP,High,18,7,7
531932,ONCOLOGY CLL DECILE GROUP,High,2,123,4
531934,ONCOLOGY CLL DECILE GROUP,High,1,129,3
532787,ONCOLOGY CLL DECILE GROUP,High,2,301,24
532840,ONCOLOGY CLL DECILE GROUP,High,0,0,0
532984,ONCOLOGY CLL DECILE GROUP,High,5,20,1
532066,ONCOLOGY CLL DECILE GROUP,High,1,391,1
532076,ONCOLOGY CLL DECILE GROUP,High,0,0,5
532089,ONCOLOGY CLL DECILE GROUP,High,21,780,5
533189,ONCOLOGY CLL DECILE GROUP,High,4,385,2
533193,ONCOLOGY CLL DECILE GROUP,High,0,114,3
533231,ONCOLOGY CLL DECILE GROUP,High,23,1081,1
532271,ONCOLOGY CLL DECILE GROUP,High,0,12,2
533251,ONCOLOGY CLL DECILE GROUP,High,0,147,1
533274,ONCOLOGY CLL DECILE GROUP,High,13,86,4
533293,ONCOLOGY CLL DECILE GROUP,High,0,0,6
533365,ONCOLOGY CLL DECILE GROUP,High,0,111,1
533371,ONCOLOGY CLL DECILE GROUP,High,1,0,0
532272,ONCOLOGY CLL DECILE GROUP,High,12,24,12
533428,ONCOLOGY CLL DECILE GROUP,High,1,682,1
532307,ONCOLOGY CLL DECILE GROUP,High,2,335,19
533432,ONCOLOGY CLL DECILE GROUP,High,0,165,15
533483,ONCOLOGY CLL DECILE GROUP,High,0,248,4
532349,ONCOLOGY CLL DECILE GROUP,High,8,121,6
532357,ONCOLOGY CLL DECILE GROUP,High,4,132,1
533711,ONCOLOGY CLL DECILE GROUP,High,0,217,9
532369,ONCOLOGY CLL DECILE GROUP,High,0,2,0
532470,ONCOLOGY CLL DECILE GROUP,High,1,21,1
533866,ONCOLOGY CLL DECILE GROUP,High,8,379,21
532492,ONCOLOGY CLL DECILE GROUP,High,3,82,11
533965,ONCOLOGY CLL DECILE GROUP,High,5,49,1
532526,ONCOLOGY CLL DECILE GROUP,High,0,12,1
534057,ONCOLOGY CLL DECILE GROUP,High,2,0,7
534112,ONCOLOGY CLL DECILE GROUP,High,0,0,2
534131,ONCOLOGY CLL DECILE GROUP,High,0,0,6
534460,ONCOLOGY CLL DECILE GROUP,High,0,117,6
534478,ONCOLOGY CLL DECILE GROUP,High,1,114,11
534485,ONCOLOGY CLL DECILE GROUP,High,0,0,2
534510,ONCOLOGY CLL DECILE GROUP,High,9,700,8
534530,ONCOLOGY CLL DECILE GROUP,High,1,0,11
534555,ONCOLOGY CLL DECILE GROUP,High,56,94,5
534575,ONCOLOGY CLL DECILE GROUP,High,0,34,11
534600,ONCOLOGY CLL DECILE GROUP,High,12,0,11
534615,ONCOLOGY CLL DECILE GROUP,High,4,0,3
534619,ONCOLOGY CLL DECILE GROUP,High,33,65,15
534660,ONCOLOGY CLL DECILE GROUP,High,1,7,2
534662,ONCOLOGY CLL DECILE GROUP,High,21,97,0
534689,ONCOLOGY CLL DECILE GROUP,High,2,147,4
534719,ONCOLOGY CLL DECILE GROUP,High,0,516,5
534809,ONCOLOGY CLL DECILE GROUP,High,6,0,10
534827,ONCOLOGY CLL DECILE GROUP,High,0,35,6
534856,ONCOLOGY CLL DECILE GROUP,High,1,6,0
534870,ONCOLOGY CLL DECILE GROUP,High,4,109,1
534997,ONCOLOGY CLL DECILE GROUP,High,12,248,1
535064,ONCOLOGY CLL DECILE GROUP,High,6,173,3
535796,ONCOLOGY CLL DECILE GROUP,High,6,207,4
535830,ONCOLOGY CLL DECILE GROUP,High,0,48,0
535832,ONCOLOGY CLL DECILE GROUP,High,5,726,10
535839,ONCOLOGY CLL DECILE GROUP,High,1,108,9
535872,ONCOLOGY CLL DECILE GROUP,High,1,0,3
535980,ONCOLOGY CLL DECILE GROUP,High,0,60,0
535989,ONCOLOGY CLL DECILE GROUP,High,31,7,5
536012,ONCOLOGY CLL DECILE GROUP,High,5,212,13
536047,ONCOLOGY CLL DECILE GROUP,High,46,106,10
536092,ONCOLOGY CLL DECILE GROUP,High,0,69,8
536104,ONCOLOGY CLL DECILE GROUP,High,2,111,5
536212,ONCOLOGY CLL DECILE GROUP,High,2,1250,2
536241,ONCOLOGY CLL DECILE GROUP,High,0,307,17
536294,ONCOLOGY CLL DECILE GROUP,High,13,44,4
536359,ONCOLOGY CLL DECILE GROUP,High,3,74,11
536384,ONCOLOGY CLL DECILE GROUP,High,25,215,4
536472,ONCOLOGY CLL DECILE GROUP,High,0,2376,12
536513,ONCOLOGY CLL DECILE GROUP,High,0,42,7
536668,ONCOLOGY CLL DECILE GROUP,High,9,59,3
536680,ONCOLOGY CLL DECILE GROUP,High,5,62,4
536692,ONCOLOGY CLL DECILE GROUP,High,0,201,3
536918,ONCOLOGY CLL DECILE GROUP,High,24,218,0
536931,ONCOLOGY CLL DECILE GROUP,High,12,288,8
536974,ONCOLOGY CLL DECILE GROUP,High,0,2,8
536998,ONCOLOGY CLL DECILE GROUP,High,20,150,0
537001,ONCOLOGY CLL DECILE GROUP,High,0,825,8
537054,ONCOLOGY CLL DECILE GROUP,High,3,6,3
537055,ONCOLOGY CLL DECILE GROUP,High,0,40,0
537165,ONCOLOGY CLL DECILE GROUP,High,0,163,1
537222,ONCOLOGY CLL DECILE GROUP,High,5,394,11
537231,ONCOLOGY CLL DECILE GROUP,High,14,120,4
537274,ONCOLOGY CLL DECILE GROUP,High,2,51,6
537283,ONCOLOGY CLL DECILE GROUP,High,10,63,2
537300,ONCOLOGY CLL DECILE GROUP,High,14,385,10
537324,ONCOLOGY CLL DECILE GROUP,High,13,176,17
537325,ONCOLOGY CLL DECILE GROUP,High,21,76,2
537352,ONCOLOGY CLL DECILE GROUP,High,9,137,4
537360,ONCOLOGY CLL DECILE GROUP,High,0,0,0
537451,ONCOLOGY CLL DECILE GROUP,High,4,143,9
537525,ONCOLOGY CLL DECILE GROUP,High,29,326,1
537555,ONCOLOGY CLL DECILE GROUP,High,23,66,0
537564,ONCOLOGY CLL DECILE GROUP,High,6,5,9
537576,ONCOLOGY CLL DECILE GROUP,High,0,197,0
537583,ONCOLOGY CLL DECILE GROUP,High,7,127,4
537586,ONCOLOGY CLL DECILE GROUP,High,3,17,3
537604,ONCOLOGY CLL DECILE GROUP,High,5,422,9
537626,ONCOLOGY CLL DECILE GROUP,High,2,106,3
537636,ONCOLOGY CLL DECILE GROUP,High,0,4,6
537638,ONCOLOGY CLL DECILE GROUP,High,0,4,8
537700,ONCOLOGY CLL DECILE GROUP,High,7,18,13
537763,ONCOLOGY CLL DECILE GROUP,High,43,975,6
537770,ONCOLOGY CLL DECILE GROUP,High,2,79,15
537802,ONCOLOGY CLL DECILE GROUP,High,60,222,16
537829,ONCOLOGY CLL DECILE GROUP,High,15,226,15
537874,ONCOLOGY CLL DECILE GROUP,High,0,294,11
537909,ONCOLOGY CLL DECILE GROUP,High,18,296,10
537921,ONCOLOGY CLL DECILE GROUP,High,0,70,3
537970,ONCOLOGY CLL DECILE GROUP,High,0,39,20
538047,ONCOLOGY CLL DECILE GROUP,High,19,46,5
538061,ONCOLOGY CLL DECILE GROUP,High,10,131,2
538067,ONCOLOGY CLL DECILE GROUP,High,6,201,4
538160,ONCOLOGY CLL DECILE GROUP,High,17,135,7
538161,ONCOLOGY CLL DECILE GROUP,High,33,411,9
538177,ONCOLOGY CLL DECILE GROUP,High,6,9,13
538210,ONCOLOGY CLL DECILE GROUP,High,7,150,14
538240,ONCOLOGY CLL DECILE GROUP,High,0,0,0
538257,ONCOLOGY CLL DECILE GROUP,High,0,0,6
538382,ONCOLOGY CLL DECILE GROUP,High,0,226,2
538399,ONCOLOGY CLL DECILE GROUP,High,0,26,4
538472,ONCOLOGY CLL DECILE GROUP,High,1,38,6
538478,ONCOLOGY CLL DECILE GROUP,High,16,0,3
538721,ONCOLOGY CLL DECILE GROUP,High,0,73,5
538839,ONCOLOGY CLL DECILE GROUP,High,23,54,2
538868,ONCOLOGY CLL DECILE GROUP,High,0,126,9
538906,ONCOLOGY CLL DECILE GROUP,High,6,166,1
538928,ONCOLOGY CLL DECILE GROUP,High,6,32,15
538974,ONCOLOGY CLL DECILE GROUP,High,0,30,6
539016,ONCOLOGY CLL DECILE GROUP,High,17,539,26
539018,ONCOLOGY CLL DECILE GROUP,High,0,126,1
539026,ONCOLOGY CLL DECILE GROUP,High,4,7,7
539052,ONCOLOGY CLL DECILE GROUP,High,0,137,43
539061,ONCOLOGY CLL DECILE GROUP,High,22,59,11
539111,ONCOLOGY CLL DECILE GROUP,High,21,0,4
539199,ONCOLOGY CLL DECILE GROUP,High,1,173,2
539200,ONCOLOGY CLL DECILE GROUP,High,6,419,8
539233,ONCOLOGY CLL DECILE GROUP,High,0,99,6
539415,ONCOLOGY CLL DECILE GROUP,High,6,82,3
539426,ONCOLOGY CLL DECILE GROUP,High,0,226,2
539466,ONCOLOGY CLL DECILE GROUP,High,0,16,3
539516,ONCOLOGY CLL DECILE GROUP,High,0,0,8
539555,ONCOLOGY CLL DECILE GROUP,High,0,37,9
539559,ONCOLOGY CLL DECILE GROUP,High,27,32,24
539601,ONCOLOGY CLL DECILE GROUP,High,1,1,6
539683,ONCOLOGY CLL DECILE GROUP,High,5,206,5
539887,ONCOLOGY CLL DECILE GROUP,High,2,104,8
539924,ONCOLOGY CLL DECILE GROUP,High,7,87,0
540014,ONCOLOGY CLL DECILE GROUP,High,2,72,27
540016,ONCOLOGY CLL DECILE GROUP,High,0,484,7
540021,ONCOLOGY CLL DECILE GROUP,High,32,36,10
540034,ONCOLOGY CLL DECILE GROUP,High,47,2,11
540134,ONCOLOGY CLL DECILE GROUP,High,32,37,4
540256,ONCOLOGY CLL DECILE GROUP,High,5,0,16
540274,ONCOLOGY CLL DECILE GROUP,High,0,39,2
535135,ONCOLOGY CLL DECILE GROUP,High,13,35,11
540288,ONCOLOGY CLL DECILE GROUP,High,0,25,9
540331,ONCOLOGY CLL DECILE GROUP,High,11,295,10
535239,ONCOLOGY CLL DECILE GROUP,High,0,36,0
540375,ONCOLOGY CLL DECILE GROUP,High,0,161,18
535319,ONCOLOGY CLL DECILE GROUP,High,0,198,3
540390,ONCOLOGY CLL DECILE GROUP,High,0,91,11
535420,ONCOLOGY CLL DECILE GROUP,High,5,324,0
540394,ONCOLOGY CLL DECILE GROUP,High,0,176,10
535557,ONCOLOGY CLL DECILE GROUP,High,2,34,13
540453,ONCOLOGY CLL DECILE GROUP,High,5,55,5
535595,ONCOLOGY CLL DECILE GROUP,High,0,0,3
535596,ONCOLOGY CLL DECILE GROUP,High,0,68,5
535620,ONCOLOGY CLL DECILE GROUP,High,21,110,11
540507,ONCOLOGY CLL DECILE GROUP,High,34,0,24
535629,ONCOLOGY CLL DECILE GROUP,High,2,249,0
540515,ONCOLOGY CLL DECILE GROUP,High,2,278,1
535651,ONCOLOGY CLL DECILE GROUP,High,1,26,8
535678,ONCOLOGY CLL DECILE GROUP,High,1,7,6
535725,ONCOLOGY CLL DECILE GROUP,High,4,24,9
535728,ONCOLOGY CLL DECILE GROUP,High,0,17,2
535751,ONCOLOGY CLL DECILE GROUP,High,6,0,1
535758,ONCOLOGY CLL DECILE GROUP,High,0,61,10
540975,ONCOLOGY CLL DECILE GROUP,High,1,168,8
541090,ONCOLOGY CLL DECILE GROUP,High,0,0,10
541104,ONCOLOGY CLL DECILE GROUP,High,9,72,4
541205,ONCOLOGY CLL DECILE GROUP,High,2,207,5
540858,ONCOLOGY CLL DECILE GROUP,High,8,482,9
541253,ONCOLOGY CLL DECILE GROUP,High,45,129,9
541255,ONCOLOGY CLL DECILE GROUP,High,8,111,10
540875,ONCOLOGY CLL DECILE GROUP,High,19,17,5
541346,ONCOLOGY CLL DECILE GROUP,High,2,10,0
